RAW_VALUE_t_1,RAW_VALUE_t_2,RAW_VALUE_t_3,RAW_VALUE_t_4,RAW_VALUE_t_5,RAW_VALUE_t_6,RAW_VALUE_t_7,RAW_VALUE_t_8,RAW_VALUE_t_9,RAW_VALUE_t_10,RAW_VALUE_t_11,RAW_VALUE_t_12,RAW_VALUE_t_13,RAW_VALUE_t_14,RAW_VALUE_t_15,RAW_VALUE_t_16,RAW_VALUE_t_17
0.5535961560528124,0.893195091122897,0.6188834668400192,0.5705707336303159,0.8685686579871592,0.6216148614794479,0.47281391034250086,0.7817535524197232,0.5402060128738394,0.6865338723014917,0.5808615851434334,0.9075723732979011,0.5534188475855117,0.8882331988696349,0.8606413537274766,0.9310874355828045,0.8152581575827094
0.5513655998964677,0.8908156547517715,0.6169838373216459,0.568157399330162,0.8663277687766657,0.6207310869575048,0.47056125586366077,0.7798419285463671,0.5413112937185941,0.6873185820869516,0.5794686317018425,0.9057351822588365,0.5526422680060449,0.8844896873035177,0.8613003440442661,0.9274540379867486,0.8088510076562135
0.550389731578067,0.8867366209726996,0.6157174176427304,0.5677917426180175,0.8636387017240742,0.6179190771149585,0.46818683627785634,0.7767229632793131,0.5377882110259385,0.6822615634695416,0.5757296514112563,0.904357288979538,0.5501007348368806,0.8801789770152616,0.8576758973019224,0.923820640390693,0.8093677132954469
0.5508079608573816,0.8917221067026764,0.6157174176427304,0.5680111366453042,0.8674482133819124,0.6182404496683923,0.4700133128823213,0.7780309164558197,0.5397915325570565,0.6850516427067335,0.5781489915992826,0.9045869378594212,0.5502419311240564,0.883809048836951,0.8582250558992472,0.9260475614979529,0.805750773820812
0.5585452025247024,0.8971608184081057,0.6226827258767657,0.5761287156549126,0.8760756368423113,0.6263551066425974,0.4760406856770557,0.7871865886913659,0.5475975785231362,0.694293780179931,0.5821079119069623,0.9097540376567902,0.5570899510520823,0.8956067822574417,0.8725031794296928,0.9353068650491918,0.8155681809662495
0.591306496071016,0.9498483380544519,0.654976427689111,0.601212766108027,0.9111455529865295,0.6488511853829677,0.49083514617322205,0.8078120041670471,0.5553345444364188,0.7023152579868572,0.5934714794567832,0.9283555969273191,0.5717743649183645,0.9176140926764339,0.8859026492044186,0.9486683916927517,0.8375798411975994
0.588518300875585,0.9441830133612964,0.6518103784918222,0.5960935721380037,0.9066637745655431,0.6478067245843077,0.48888690446179267,0.8055985449452667,0.554989144172433,0.7012689782729105,0.5942046128470945,0.9318003301255654,0.5731863277901224,0.9164796952321561,0.8815093804258199,0.9498404554334148,0.8396466637545335
0.58085076408815,0.9351184938522477,0.6446867677979224,0.5931683184408475,0.8996049735524896,0.6418613323457812,0.48407718273670164,0.7975496023206107,0.5513969814269803,0.6972582393694472,0.5880462923684817,0.9221550771704763,0.5671854855851514,0.9103539490330551,0.8766767847693614,0.942808072989436,0.8294158920977089
0.5843360080824387,0.9419168834840341,0.6478528169952112,0.5931683184408475,0.9033024407498035,0.6453160872951953,0.4879736661595602,0.8030832503750618,0.5527095024301264,0.7014433582252348,0.5934714794567832,0.9318003301255654,0.5689504391748487,0.9113749067329053,0.8806307266701003,0.951012519174078,0.8344796073621978
0.5794566664904344,0.9328523639749855,0.6454782800972448,0.5902430647436913,0.8988206623288171,0.6421023617608567,0.48566012912723794,0.8005679558048567,0.5532621428525039,0.7009202183682613,0.5912720792858502,0.9272073525279039,0.5703624020466067,0.9117152259661886,0.8820585390231449,0.9463242642114253,0.835513018640665
0.578062568892719,0.9317192990363542,0.6431037431992782,0.5909743781679804,0.8999411069340636,0.6408972146854797,0.48529483380634497,0.8016746854157469,0.5527095024301264,0.7003098885351258,0.591198765946819,0.9257146348086639,0.5678914670210303,0.9130765028993221,0.8819487073036799,0.9486683916927517,0.8317927380381835
0.578062568892719,0.9339854289136165,0.6431037431992782,0.5902430647436913,0.9000531513945884,0.6425844205910074,0.48657336742947044,0.8043912035515683,0.5539529433804755,0.7024024479630195,0.5942046128470945,0.9295038413267345,0.5703624020466067,0.9118286657106164,0.8809602218284953,0.9521845829147412,0.8344796073621978
